Sound system: Babyface + MixCubeAudiogram left input: NA
Audiogram right input: NA
vowIDL vowF0L vowIDR vowF0R answer1 answer2 ncorrect nrep time_elapsed
  6	   2	   3	   1	   3	   6	 2	 0	 2.1248
  6	   1	   3	   2	   3	   6	 2	 2	 7.7967
  6	   1	   4	   2	   4	   6	 2	 1	 5.8124
  6	   3	   1	   1	   1	   6	 2	 1	 4.5935
  3	   1	   6	   1	   6	   0	 1	 1	 2.7028
 11	   3	  11	   3	   2	   3	 0	 1	 4.5934
  6	   3	   3	   1	   3	   6	 2	 1	 4.5940
  6	   3	   1	   3	   1	   6	 2	 1	 5.6248
 15	   1	  15	   1	   2	   0	 0	 1	 2.1563
 16	   2	  16	   2	   2	   0	 0	 1	 4.0155
  9	   2	   9	   2	   2	   3	 0	 1	 6.0312
  6	   2	   3	   2	   6	   0	 1	 2	 10.0468
  6	   1	   3	   1	   6	   0	 1	 1	 2.3591
  4	   1	   1	   1	   1	   4	 2	 1	 5.6248
  6	   2	   1	   1	   1	   6	 2	 1	 4.3907
  6	   1	   4	   1	   4	   6	 2	 2	 12.0941
  6	   1	   4	   3	   4	   6	 2	 1	 5.9374
  4	   3	   6	   3	   6	   0	 1	 2	 14.3290
 16	   1	  16	   1	   2	   0	 0	 0	 1.0617
  4	   3	   1	   1	   2	   4	 1	 1	 5.3282
  6	   1	   1	   2	   2	   6	 1	 1	 3.9377
  3	   2	   4	   1	   3	   4	 2	 1	 4.7341
  1	   3	   3	   1	   1	   3	 2	 1	 3.6875
  1	   1	   4	   1	   1	   2	 1	 1	 6.3125
  9	   3	   9	   3	   3	   0	 0	 1	 2.5936
  3	   1	   6	   3	   3	   6	 2	 1	 6.2347
 14	   3	  14	   3	   5	   0	 0	 0	 1.1869
 13	   3	  13	   3	   5	   0	 0	 0	 1.4371
  4	   2	   6	   2	   4	   0	 1	 2	 11.1408
  6	   2	   4	   1	   4	   6	 2	 1	 3.8123
  1	   3	   4	   3	   1	   2	 1	 2	 13.1723
  6	   2	   1	   2	   1	   6	 2	 1	 5.7815
  1	   1	   3	   1	   1	   0	 1	 0	 2.0151
  4	   2	   6	   1	   4	   6	 2	 1	 4.3434
