Ear: B
Audiogram left  : NA
Audiogram right : NA
Trial	C1	C2	Vowel1	Vowel2	F0_1	F0_2	Ans1V	Ans2V	Ans3V	Ans1C	Ans2C	Ans3C	Ans1	Ans2	Ans3	OneType	BothOK	RT	Ear	Audiogram_Left	Audiogram_Right
27	L	JH	EH	EH	low_f0	high_f0	EH	NaN	NaN	1	0	0	ledge	NaN	NaN	1	1	2.8527	B	NA	NA
28	L	JH	EH	EH	low_f0	low_f0	EH	NaN	NaN	1	0	0	ledge	NaN	NaN	1	1	1.0728	B	NA	NA
29	G	G	EH	EH	low_f0	high_f0	EH	NaN	NaN	1	0	0	geg	NaN	NaN	1	1	2.6599	B	NA	NA
30	G	TH	EH	EH	high_f0	high_f0	EH	NaN	NaN	1	0	0	geth	NaN	NaN	1	1	4.2706	B	NA	NA
31	L	D	AE	IH	low_f0	high_f0	IH	AE	NaN	1	0	0	lid	AE	NaN	0	1	22.9966	B	NA	NA
32	G	TH	IH	AE	high_f0	high_f0	AE	IH	NaN	1	0	0	gath	IH	NaN	0	1	3.3617	B	NA	NA
33	D	F	AE	IH	high_f0	high_f0	IH	AE	NaN	1	0	0	diff	AE	NaN	0	1	4.1622	B	NA	NA
34	L	D	AE	AE	low_f0	high_f0	AE	NaN	NaN	1	0	0	lad	NaN	NaN	1	1	3.2474	B	NA	NA
35	G	G	IH	AE	low_f0	low_f0	IH	AE	NaN	1	0	0	gig	AE	NaN	0	1	8.7541	B	NA	NA
36	D	D	EH	EH	low_f0	high_f0	EH	IH	NaN	1	0	0	dead	IH	NaN	0	0	4.0359	B	NA	NA
37	D	JH	IH	AE	high_f0	high_f0	AE	IH	NaN	1	1	0	dadge	didge	NaN	0	1	8.0536	B	NA	NA
38	G	G	AE	IH	high_f0	high_f0	IH	AE	NaN	1	0	0	gig	AE	NaN	0	1	7.9268	B	NA	NA
39	D	SH	AE	IH	low_f0	high_f0	IH	EH	NaN	1	1	0	dish	desh	NaN	0	0	8.4648	B	NA	NA
40	L	TH	EH	EH	low_f0	high_f0	EH	NaN	NaN	1	0	0	leth	NaN	NaN	1	1	1.0608	B	NA	NA
41	L	TH	AE	IH	low_f0	low_f0	IH	NaN	NaN	1	0	0	lith	NaN	NaN	1	0	4.3968	B	NA	NA
42	G	TH	AE	IH	high_f0	high_f0	IH	NaN	NaN	1	0	0	gith	NaN	NaN	1	0	11.6099	B	NA	NA
43	L	P	IH	AE	high_f0	high_f0	AE	IH	NaN	1	0	0	lap	IH	NaN	0	1	7.4520	B	NA	NA
44	D	SH	IH	IH	low_f0	high_f0	IH	NaN	NaN	1	0	0	dish	NaN	NaN	1	1	0.9254	B	NA	NA
45	L	TH	AE	AE	low_f0	high_f0	AE	NaN	NaN	1	0	0	lath	NaN	NaN	1	1	6.6456	B	NA	NA
46	G	TH	IH	AE	low_f0	low_f0	IH	AE	NaN	1	0	0	gith	AE	NaN	0	1	16.2146	B	NA	NA
47	L	TH	AE	IH	low_f0	high_f0	IH	EH	NaN	1	0	0	lith	EH	NaN	0	0	13.7306	B	NA	NA
48	D	F	EH	EH	low_f0	low_f0	EH	NaN	NaN	1	0	0	deaf	NaN	NaN	1	1	1.6740	B	NA	NA
49	D	F	AE	IH	low_f0	low_f0	IH	AE	NaN	1	0	0	diff	AE	NaN	0	1	39.2897	B	NA	NA
50	G	G	AE	IH	low_f0	high_f0	IH	AE	NaN	1	1	0	gig	gag	NaN	0	1	3.9986	B	NA	NA
51	L	D	IH	AE	high_f0	high_f0	AE	IH	NaN	1	1	0	lad	lid	NaN	0	1	17.6192	B	NA	NA
52	L	TH	IH	IH	low_f0	high_f0	IH	NaN	NaN	1	0	0	lith	NaN	NaN	1	1	3.4174	B	NA	NA
53	L	D	IH	AE	low_f0	low_f0	AE	EH	NaN	1	0	0	lad	EH	NaN	0	0	18.7098	B	NA	NA
54	G	G	AE	AE	low_f0	high_f0	AE	NaN	NaN	1	0	0	gag	NaN	NaN	1	1	5.6310	B	NA	NA
55	D	JH	EH	EH	low_f0	high_f0	EH	NaN	NaN	1	0	0	dedge	NaN	NaN	1	1	5.0904	B	NA	NA
56	L	TH	AE	IH	high_f0	high_f0	IH	AE	NaN	1	0	0	lith	AE	NaN	0	1	5.7431	B	NA	NA
57	L	JH	AE	IH	high_f0	high_f0	IH	AE	NaN	1	0	0	lidge	AE	NaN	0	1	5.9020	B	NA	NA
58	L	P	IH	AE	low_f0	high_f0	AE	IH	NaN	1	1	0	lap	lip	NaN	0	1	9.6485	B	NA	NA
59	D	JH	AE	AE	low_f0	high_f0	AE	EH	NaN	1	1	0	dadge	dedge	NaN	0	0	8.8413	B	NA	NA
60	G	G	IH	AE	low_f0	high_f0	IH	EH	NaN	1	1	0	gig	geg	NaN	0	0	5.0501	B	NA	NA
61	G	T	EH	EH	low_f0	high_f0	EH	NaN	NaN	1	0	0	get	NaN	NaN	1	1	1.3948	B	NA	NA
62	G	T	IH	AE	high_f0	high_f0	AE	IH	NaN	1	1	0	gat	git	NaN	0	1	4.1514	B	NA	NA
63	G	T	AE	AE	low_f0	high_f0	AE	NaN	NaN	1	0	0	gat	NaN	NaN	1	1	0.9795	B	NA	NA
64	D	D	AE	AE	low_f0	high_f0	AE	EH	NaN	1	0	0	dad	EH	NaN	0	0	4.9012	B	NA	NA
65	L	TH	AE	AE	low_f0	low_f0	EH	NaN	NaN	1	0	0	leth	NaN	NaN	1	0	5.3238	B	NA	NA
66	G	T	AE	IH	low_f0	high_f0	IH	NaN	NaN	1	0	0	git	NaN	NaN	1	0	9.2480	B	NA	NA
67	L	D	EH	EH	low_f0	high_f0	EH	IH	NaN	1	1	0	led	lid	NaN	0	0	2.9310	B	NA	NA
68	D	SH	IH	AE	low_f0	high_f0	IH	AE	NaN	1	0	0	dish	AE	NaN	0	1	11.5317	B	NA	NA
69	D	JH	IH	AE	low_f0	low_f0	IH	AE	NaN	1	0	0	didge	AE	NaN	0	1	11.1906	B	NA	NA
70	D	D	IH	AE	high_f0	high_f0	AE	EH	NaN	1	0	0	dad	EH	NaN	0	0	3.9063	B	NA	NA
71	L	P	AE	IH	low_f0	low_f0	IH	IH	NaN	1	0	0	lip	IH	NaN	1	0	8.1839	B	NA	NA
72	D	JH	IH	IH	low_f0	low_f0	IH	NaN	NaN	1	0	0	didge	NaN	NaN	1	1	0.5911	B	NA	NA
73	L	JH	AE	IH	low_f0	high_f0	IH	AE	NaN	1	0	0	lidge	AE	NaN	0	1	8.0620	B	NA	NA
74	D	D	IH	AE	low_f0	high_f0	AE	EH	NaN	1	0	0	dad	EH	NaN	0	0	6.4962	B	NA	NA
75	L	P	EH	EH	low_f0	high_f0	EH	NaN	NaN	1	0	0	lep	NaN	NaN	1	1	2.9220	B	NA	NA
76	D	SH	AE	IH	high_f0	high_f0	IH	AE	NaN	1	0	0	dish	AE	NaN	0	1	7.6406	B	NA	NA
77	L	JH	IH	AE	low_f0	high_f0	IH	AE	NaN	1	0	0	lidge	AE	NaN	0	1	3.6114	B	NA	NA
78	L	P	AE	AE	low_f0	low_f0	AE	NaN	NaN	1	0	0	lap	NaN	NaN	1	1	1.2487	B	NA	NA
79	G	T	AE	IH	high_f0	high_f0	IH	AE	NaN	1	1	0	git	gat	NaN	0	1	4.4280	B	NA	NA
80	L	JH	IH	AE	high_f0	high_f0	IH	AE	NaN	1	0	0	lidge	AE	NaN	0	1	10.8653	B	NA	NA
81	L	JH	AE	AE	low_f0	high_f0	AE	NaN	NaN	1	0	0	ladge	NaN	NaN	1	1	7.5325	B	NA	NA
82	G	T	IH	IH	low_f0	low_f0	IH	NaN	NaN	1	0	0	git	NaN	NaN	1	1	0.7702	B	NA	NA
83	L	P	IH	AE	low_f0	low_f0	AE	IH	NaN	1	0	0	lap	IH	NaN	0	1	8.4553	B	NA	NA
84	G	TH	IH	IH	low_f0	high_f0	IH	NaN	NaN	1	0	0	gith	NaN	NaN	1	1	1.1037	B	NA	NA
85	D	F	IH	AE	low_f0	low_f0	AE	IH	NaN	1	0	0	daff	IH	NaN	0	1	7.0638	B	NA	NA
86	D	SH	IH	AE	low_f0	low_f0	IH	AE	NaN	1	0	0	dish	AE	NaN	0	1	5.7724	B	NA	NA
87	L	P	IH	IH	low_f0	low_f0	IH	NaN	NaN	1	0	0	lip	NaN	NaN	1	1	0.8689	B	NA	NA
88	L	JH	IH	IH	low_f0	high_f0	IH	NaN	NaN	1	0	0	lidge	NaN	NaN	1	1	2.5370	B	NA	NA
89	G	TH	AE	IH	low_f0	low_f0	IH	AE	NaN	1	0	0	gith	AE	NaN	0	1	8.0821	B	NA	NA
90	G	TH	AE	AE	low_f0	high_f0	AE	NaN	NaN	1	0	0	gath	NaN	NaN	1	1	0.5950	B	NA	NA
91	L	JH	AE	IH	low_f0	low_f0	IH	AE	NaN	1	0	0	lidge	AE	NaN	0	1	9.9186	B	NA	NA
92	D	F	IH	AE	high_f0	high_f0	IH	AE	NaN	1	0	0	diff	AE	NaN	0	1	7.3744	B	NA	NA
93	G	T	IH	IH	low_f0	high_f0	IH	NaN	NaN	1	0	0	git	NaN	NaN	1	1	1.4695	B	NA	NA
94	D	JH	AE	IH	low_f0	high_f0	AE	IH	NaN	1	1	0	dadge	didge	NaN	0	1	3.8057	B	NA	NA
95	D	SH	AE	IH	low_f0	low_f0	IH	EH	NaN	1	0	0	dish	EH	NaN	0	0	7.9411	B	NA	NA
96	G	TH	EH	EH	low_f0	high_f0	EH	NaN	NaN	1	0	0	geth	NaN	NaN	1	1	1.1304	B	NA	NA
97	L	TH	IH	AE	high_f0	high_f0	AE	EH	NaN	1	0	0	lath	EH	NaN	0	0	3.6876	B	NA	NA
98	G	TH	AE	IH	low_f0	high_f0	IH	NaN	NaN	1	0	0	gith	NaN	NaN	1	0	2.3174	B	NA	NA
99	D	SH	AE	AE	low_f0	high_f0	AE	NaN	NaN	1	0	0	dash	NaN	NaN	1	1	2.1970	B	NA	NA
100	D	F	IH	IH	low_f0	high_f0	IH	NaN	NaN	1	0	0	diff	NaN	NaN	1	1	1.3761	B	NA	NA
101	D	F	EH	EH	low_f0	high_f0	EH	NaN	NaN	1	0	0	deaf	NaN	NaN	1	1	0.6550	B	NA	NA
102	L	P	IH	IH	low_f0	high_f0	IH	NaN	NaN	1	0	0	lip	NaN	NaN	1	1	0.8155	B	NA	NA
103	G	T	EH	EH	high_f0	high_f0	EH	NaN	NaN	1	0	0	get	NaN	NaN	1	1	3.3349	B	NA	NA
104	L	P	AE	IH	high_f0	high_f0	IH	AE	NaN	1	0	0	lip	AE	NaN	0	1	7.4969	B	NA	NA
105	D	SH	EH	EH	low_f0	high_f0	EH	NaN	NaN	1	0	0	desh	NaN	NaN	1	1	2.2507	B	NA	NA
106	L	TH	IH	AE	low_f0	low_f0	IH	AE	NaN	1	0	0	lith	AE	NaN	0	1	8.5793	B	NA	NA
107	G	G	AE	IH	low_f0	low_f0	AE	IH	NaN	1	1	0	gag	gig	NaN	0	1	5.6584	B	NA	NA
108	D	JH	AE	IH	low_f0	low_f0	IH	AE	NaN	1	0	0	didge	AE	NaN	0	1	10.5792	B	NA	NA
109	G	TH	AE	AE	low_f0	low_f0	EH	NaN	NaN	1	0	0	geth	NaN	NaN	1	0	2.6329	B	NA	NA
110	L	TH	IH	AE	low_f0	high_f0	IH	AE	NaN	1	0	0	lith	AE	NaN	0	1	7.8066	B	NA	NA
