Ear: B
Audiogram left  : NA
Audiogram right : NA
Trial	C1	C2	Vowel1	Vowel2	F0_1	F0_2	Ans1V	Ans2V	Ans3V	Ans1C	Ans2C	Ans3C	Ans1	Ans2	Ans3	OneType	BothOK	RT	Ear	Audiogram_Left	Audiogram_Right
24	G	TH	AE	IH	high_f0	high_f0	IH	AE	IH	1	0	0	gith	AE	IH	0	1	14.0387	B	NA	NA
25	D	F	IH	IH	high_f0	high_f0	IH	NaN	NaN	1	0	0	diff	NaN	NaN	1	1	3.0008	B	NA	NA
26	G	TH	IH	AE	low_f0	low_f0	AE	IH	NaN	1	1	0	gath	gith	NaN	0	1	3.7472	B	NA	NA
27	D	F	AE	AE	low_f0	high_f0	AE	AE	IH	1	0	0	daff	AE	IH	0	0	16.7120	B	NA	NA
28	D	JH	IH	IH	high_f0	high_f0	IH	NaN	NaN	1	0	0	didge	NaN	NaN	1	1	7.0677	B	NA	NA
29	L	D	IH	AE	low_f0	high_f0	AE	IH	NaN	1	1	0	lad	lid	NaN	0	1	3.6344	B	NA	NA
30	D	F	IH	AE	high_f0	high_f0	IH	AE	NaN	1	0	0	diff	AE	NaN	0	1	5.0026	B	NA	NA
31	D	SH	AE	IH	low_f0	high_f0	IH	IH	NaN	1	0	0	dish	IH	NaN	1	0	18.3234	B	NA	NA
32	G	T	IH	AE	low_f0	low_f0	IH	AE	AE	1	0	1	git	AE	gat	0	1	12.1681	B	NA	NA
33	G	T	AE	AE	low_f0	high_f0	AE	AE	NaN	1	0	0	gat	AE	NaN	1	1	3.1200	B	NA	NA
34	G	T	AE	IH	low_f0	high_f0	IH	AE	AE	1	0	1	git	AE	gat	0	1	9.8653	B	NA	NA
35	L	TH	IH	IH	low_f0	high_f0	IH	IH	NaN	1	0	0	lith	IH	NaN	1	1	3.6489	B	NA	NA
36	L	P	IH	AE	low_f0	high_f0	AE	IH	NaN	1	1	0	lap	lip	NaN	0	1	5.1339	B	NA	NA
37	G	TH	IH	AE	high_f0	high_f0	AE	IH	NaN	1	1	0	gath	gith	NaN	0	1	6.1823	B	NA	NA
38	G	TH	EH	EH	low_f0	high_f0	EH	AE	NaN	1	1	0	geth	gath	NaN	0	0	3.5655	B	NA	NA
39	L	JH	EH	EH	high_f0	high_f0	EH	NaN	NaN	1	0	0	ledge	NaN	NaN	1	1	3.0486	B	NA	NA
40	L	D	IH	AE	high_f0	high_f0	IH	AE	NaN	1	1	0	lid	lad	NaN	0	1	1.6360	B	NA	NA
41	L	TH	AE	IH	low_f0	high_f0	IH	EH	NaN	1	1	0	lith	leth	NaN	0	0	7.1040	B	NA	NA
42	L	P	IH	IH	low_f0	high_f0	IH	IH	NaN	1	0	0	lip	IH	NaN	1	1	3.2828	B	NA	NA
43	G	TH	AE	AE	low_f0	high_f0	AE	AE	NaN	1	0	0	gath	AE	NaN	1	1	5.5825	B	NA	NA
44	G	G	AE	IH	low_f0	high_f0	IH	AE	NaN	1	1	0	gig	gag	NaN	0	1	6.7568	B	NA	NA
45	D	D	AE	IH	high_f0	high_f0	IH	EH	NaN	1	1	0	did	dead	NaN	0	0	4.5806	B	NA	NA
46	L	P	IH	AE	high_f0	high_f0	AE	IH	NaN	1	1	0	lap	lip	NaN	0	1	5.6474	B	NA	NA
47	D	D	EH	EH	high_f0	high_f0	EH	NaN	NaN	1	0	0	dead	NaN	NaN	1	1	3.3203	B	NA	NA
48	L	D	AE	AE	low_f0	high_f0	AE	NaN	NaN	1	0	0	lad	NaN	NaN	1	1	4.2394	B	NA	NA
49	D	F	IH	AE	low_f0	high_f0	IH	AE	NaN	1	1	0	diff	daff	NaN	0	1	5.3974	B	NA	NA
50	G	G	AE	AE	low_f0	high_f0	AE	AE	NaN	1	0	0	gag	AE	NaN	1	1	12.0918	B	NA	NA
51	D	JH	EH	EH	low_f0	high_f0	EH	EH	NaN	0	1	0	EH	dedge	NaN	1	1	4.2297	B	NA	NA
52	D	SH	EH	EH	low_f0	high_f0	EH	NaN	NaN	1	0	0	desh	NaN	NaN	1	1	3.2234	B	NA	NA
53	L	P	IH	AE	low_f0	low_f0	IH	AE	NaN	1	1	0	lip	lap	NaN	0	1	4.2830	B	NA	NA
54	G	TH	IH	IH	low_f0	low_f0	IH	NaN	NaN	1	0	0	gith	NaN	NaN	1	1	3.9149	B	NA	NA
55	L	JH	IH	IH	low_f0	high_f0	IH	IH	NaN	1	0	0	lidge	IH	NaN	1	1	3.9813	B	NA	NA
56	G	G	IH	IH	low_f0	high_f0	IH	IH	NaN	1	0	0	gig	IH	NaN	1	1	10.2551	B	NA	NA
57	L	JH	IH	AE	high_f0	high_f0	IH	AE	NaN	1	0	0	lidge	AE	NaN	0	1	6.1649	B	NA	NA
58	D	JH	AE	IH	low_f0	low_f0	IH	AE	NaN	1	0	0	didge	AE	NaN	0	1	9.2319	B	NA	NA
59	L	TH	IH	AE	high_f0	high_f0	AE	IH	NaN	1	1	0	lath	lith	NaN	0	1	5.7607	B	NA	NA
60	L	JH	AE	IH	high_f0	high_f0	IH	AE	NaN	1	0	0	lidge	AE	NaN	0	1	7.7843	B	NA	NA
61	G	TH	EH	EH	high_f0	high_f0	EH	NaN	NaN	1	0	0	geth	NaN	NaN	1	1	6.6363	B	NA	NA
62	D	D	IH	AE	low_f0	high_f0	EH	AE	NaN	1	1	0	dead	dad	NaN	0	0	4.1186	B	NA	NA
63	L	P	AE	IH	low_f0	low_f0	EH	AE	NaN	1	0	0	lep	AE	NaN	0	0	16.8348	B	NA	NA
64	L	P	EH	EH	high_f0	high_f0	EH	NaN	NaN	1	0	0	lep	NaN	NaN	1	1	3.5124	B	NA	NA
65	D	JH	IH	AE	high_f0	high_f0	IH	AE	NaN	1	0	0	didge	AE	NaN	0	1	4.8594	B	NA	NA
66	G	G	IH	AE	low_f0	high_f0	AE	IH	NaN	1	1	0	gag	gig	NaN	0	1	3.8440	B	NA	NA
67	D	JH	AE	IH	low_f0	high_f0	IH	AE	IH	1	0	0	didge	AE	IH	0	1	12.9113	B	NA	NA
68	D	JH	IH	AE	low_f0	low_f0	IH	AE	NaN	1	0	0	didge	AE	NaN	0	1	10.3109	B	NA	NA
69	L	JH	IH	AE	low_f0	high_f0	IH	AE	NaN	1	0	0	lidge	AE	NaN	0	1	13.7134	B	NA	NA
70	G	T	AE	IH	low_f0	low_f0	AE	EH	NaN	1	1	0	gat	get	NaN	0	0	21.9858	B	NA	NA
71	D	SH	IH	AE	low_f0	low_f0	IH	AE	NaN	1	1	0	dish	dash	NaN	0	1	11.6255	B	NA	NA
72	D	JH	EH	EH	low_f0	low_f0	EH	NaN	NaN	1	0	0	dedge	NaN	NaN	1	1	2.6498	B	NA	NA
73	L	D	AE	IH	high_f0	high_f0	IH	EH	NaN	1	1	0	lid	led	NaN	0	0	2.9863	B	NA	NA
74	L	P	AE	AE	low_f0	high_f0	AE	AE	NaN	1	0	0	lap	AE	NaN	1	1	8.1149	B	NA	NA
75	G	TH	AE	IH	low_f0	high_f0	IH	IH	NaN	1	0	0	gith	IH	NaN	1	0	7.9411	B	NA	NA
76	D	D	AE	IH	low_f0	high_f0	IH	AE	NaN	1	1	0	did	dad	NaN	0	1	14.3295	B	NA	NA
77	G	G	AE	IH	high_f0	high_f0	AE	IH	NaN	1	1	0	gag	gig	NaN	0	1	5.8340	B	NA	NA
78	G	G	IH	AE	high_f0	high_f0	IH	AE	NaN	1	1	0	gig	gag	NaN	0	1	16.3993	B	NA	NA
79	D	F	AE	IH	high_f0	high_f0	IH	AE	NaN	1	0	0	diff	AE	NaN	0	1	8.2939	B	NA	NA
80	D	D	IH	AE	low_f0	low_f0	IH	AE	NaN	1	0	0	did	AE	NaN	0	1	10.4059	B	NA	NA
81	D	F	IH	AE	low_f0	low_f0	IH	AE	NaN	1	0	0	diff	AE	NaN	0	1	9.6492	B	NA	NA
82	D	SH	AE	IH	high_f0	high_f0	IH	IH	AE	1	0	0	dish	IH	AE	0	1	9.0656	B	NA	NA
83	D	D	EH	EH	low_f0	high_f0	EH	EH	NaN	1	0	0	dead	EH	NaN	1	1	9.5550	B	NA	NA
84	D	D	IH	IH	low_f0	high_f0	IH	IH	NaN	0	1	0	IH	did	NaN	1	1	5.1984	B	NA	NA
85	L	P	EH	EH	low_f0	high_f0	IH	EH	NaN	1	1	0	lip	lep	NaN	0	0	8.0552	B	NA	NA
86	D	F	AE	IH	low_f0	low_f0	IH	EH	NaN	1	0	0	diff	EH	NaN	0	0	12.7653	B	NA	NA
87	L	JH	AE	IH	low_f0	high_f0	IH	AE	NaN	1	0	0	lidge	AE	NaN	0	1	9.3283	B	NA	NA
88	G	T	IH	IH	low_f0	high_f0	IH	IH	NaN	1	0	0	git	IH	NaN	1	1	2.8434	B	NA	NA
89	D	JH	IH	IH	low_f0	high_f0	IH	IH	NaN	1	0	0	didge	IH	NaN	1	1	4.8155	B	NA	NA
90	L	P	IH	IH	high_f0	high_f0	IH	NaN	NaN	1	0	0	lip	NaN	NaN	1	1	2.8502	B	NA	NA
91	D	SH	IH	IH	low_f0	high_f0	IH	NaN	NaN	1	0	0	dish	NaN	NaN	1	1	3.8012	B	NA	NA
92	G	G	AE	IH	low_f0	low_f0	AE	IH	NaN	1	1	0	gag	gig	NaN	0	1	12.0381	B	NA	NA
93	L	D	AE	IH	low_f0	low_f0	IH	AE	NaN	1	1	0	lid	lad	NaN	0	1	8.4868	B	NA	NA
94	D	D	AE	IH	low_f0	low_f0	EH	AE	NaN	1	1	0	dead	dad	NaN	0	0	6.8575	B	NA	NA
95	L	JH	AE	IH	low_f0	low_f0	IH	AE	NaN	1	1	0	lidge	ladge	NaN	0	1	7.6570	B	NA	NA
96	G	TH	IH	IH	high_f0	high_f0	IH	NaN	NaN	1	0	0	gith	NaN	NaN	1	1	3.6926	B	NA	NA
97	D	F	IH	IH	low_f0	high_f0	IH	NaN	NaN	1	0	0	diff	NaN	NaN	1	1	2.4115	B	NA	NA
98	D	SH	AE	IH	low_f0	low_f0	IH	AE	NaN	1	0	0	dish	AE	NaN	0	1	6.5219	B	NA	NA
99	L	TH	IH	AE	low_f0	high_f0	IH	AE	NaN	1	0	0	lith	AE	NaN	0	1	9.1574	B	NA	NA
100	L	JH	EH	EH	low_f0	high_f0	EH	EH	NaN	1	0	0	ledge	EH	NaN	1	1	5.1705	B	NA	NA
101	G	TH	IH	IH	low_f0	high_f0	IH	IH	NaN	1	0	0	gith	IH	NaN	1	1	6.4827	B	NA	NA
102	G	T	AE	IH	high_f0	high_f0	AE	IH	NaN	1	1	0	gat	git	NaN	0	1	14.4719	B	NA	NA
103	L	TH	IH	AE	low_f0	low_f0	IH	AE	NaN	1	1	0	lith	lath	NaN	0	1	4.6290	B	NA	NA
104	L	TH	AE	AE	low_f0	high_f0	AE	AE	NaN	1	0	0	lath	AE	NaN	1	1	3.8999	B	NA	NA
105	L	TH	AE	IH	low_f0	low_f0	IH	EH	NaN	1	0	0	lith	EH	NaN	0	0	6.5773	B	NA	NA
106	D	SH	AE	AE	low_f0	high_f0	AE	AE	NaN	1	0	0	dash	AE	NaN	1	1	9.6503	B	NA	NA
107	D	JH	IH	AE	low_f0	high_f0	IH	AE	NaN	1	1	0	didge	dadge	NaN	0	1	7.1224	B	NA	NA
108	L	TH	EH	EH	low_f0	high_f0	EH	EH	NaN	1	0	0	leth	EH	NaN	1	1	7.0364	B	NA	NA
109	D	SH	IH	AE	low_f0	high_f0	IH	AE	NaN	1	0	0	dish	AE	NaN	0	1	6.7050	B	NA	NA
110	G	G	EH	EH	low_f0	high_f0	EH	EH	NaN	1	0	0	geg	EH	NaN	1	1	5.6784	B	NA	NA
