115	880	756		1.49		2	1	0.00	0
116	2300	2250		1.57		2	2	1.00	0
117	3100	2663		1.14		2	1	0.00	0
118	880	939		0.89		2	1	0.00	0
119	2300	2676		1.67		2	2	1.00	0
120	3100	2904		0.69		2	1	0.00	0
121	880	635		0.73		1	1	1.00	0
122	2300	2350		0.62		1	1	1.00	0
123	3100	3308		0.68		1	2	0.00	0
124	880	889		0.74		1	1	1.00	0
125	2300	3182		0.95		1	1	1.00	0
126	3100	3033		0.91		1	1	1.00	0
127	880	899		1.25		2	2	1.00	0
128	2300	2325		0.74		2	1	0.00	0
129	3100	2240		1.00		2	1	0.00	0
130	880	870		0.84		2	2	1.00	0
131	2300	2275		1.33		2	1	0.00	0
132	3100	3133		0.58		2	1	0.00	0
