Ear: B
Audiogram left  : NA
Audiogram right : NA
Trial	C1	C2	Vowel1	Vowel2	F0_1	F0_2	Ans1V	Ans2V	Ans3V	Ans1C	Ans2C	Ans3C	Ans1	Ans2	Ans3	OneType	BothOK	RT	Ear	Audiogram_Left	Audiogram_Right
100	L	JH	EH	EH	high_f0	low_f0	EH	NaN	NaN	1	0	0	ledge	NaN	NaN	1	1	0.6592	B	NA	NA
101	L	TH	IH	AE	low_f0	low_f0	IH	AE	NaN	1	1	0	lith	lath	NaN	0	1	1.5144	B	NA	NA
102	D	SH	IH	IH	high_f0	low_f0	IH	NaN	NaN	1	0	0	dish	NaN	NaN	1	1	0.8605	B	NA	NA
103	L	P	AE	IH	high_f0	high_f0	IH	NaN	NaN	1	0	0	lip	NaN	NaN	1	0	0.8872	B	NA	NA
104	D	D	AE	IH	low_f0	high_f0	IH	AE	NaN	1	1	0	did	dad	NaN	0	1	1.4568	B	NA	NA
105	G	G	AE	IH	low_f0	low_f0	IH	AE	NaN	1	1	0	gig	gag	NaN	0	1	1.2342	B	NA	NA
106	L	TH	AE	AE	low_f0	high_f0	AE	IH	NaN	1	1	0	lath	lith	NaN	0	0	1.4826	B	NA	NA
107	L	D	IH	AE	low_f0	high_f0	IH	AE	NaN	1	1	0	lid	lad	NaN	0	1	1.0753	B	NA	NA
108	D	F	IH	IH	low_f0	high_f0	IH	NaN	NaN	1	0	0	diff	NaN	NaN	1	1	0.6962	B	NA	NA
109	D	D	AE	IH	high_f0	low_f0	IH	AE	NaN	1	1	0	did	dad	NaN	0	1	1.4737	B	NA	NA
110	L	D	EH	EH	high_f0	low_f0	EH	NaN	NaN	1	0	0	led	NaN	NaN	1	1	0.6764	B	NA	NA
