Sound system: Babyface + MixCubeAudiogram left input: NA
Audiogram right input: NA
vowIDL vowF0L vowIDR vowF0R answer1 answer2 ncorrect nrep time_elapsed
  1	   1	   7	   2	   1	   7	 2	 2	 12.9066
  7	   2	   5	   2	   7	   0	 1	 1	 2.3902
  7	   2	   5	   1	   1	   7	 1	 1	 7.0620
  1	   2	   5	   1	   1	   2	 1	 1	 6.0466
  4	   1	   7	   1	   4	   0	 1	 0	 2.5310
  5	   2	   4	   1	   4	   6	 1	 2	 8.3594
  4	   1	   1	   2	   2	   4	 1	 0	 3.6560
  1	   1	   7	   2	   2	   7	 1	 1	 4.9216
  4	   2	   1	   1	   2	   4	 1	 2	 12.9379
  4	   1	   7	   2	   4	   7	 2	 2	 8.2500
  4	   1	   7	   1	   4	   0	 1	 0	 1.3121
  5	   2	   7	   2	   7	   0	 1	 0	 1.6404
  5	   2	   7	   2	   7	   0	 1	 0	 1.0154
  7	   1	   1	   1	   4	   0	 0	 1	 13.0311
  7	   1	   4	   2	   4	   7	 2	 1	 3.7184
  4	   1	   7	   2	   4	   7	 2	 1	 4.5471
  1	   2	   5	   2	   2	   0	 0	 0	 4.1248
  5	   1	   1	   1	   4	   0	 0	 0	 1.3115
  1	   1	   4	   2	   2	   4	 1	 1	 6.4374
  4	   2	   5	   1	   1	   6	 0	 1	 9.3750
  4	   1	   7	   2	   4	   5	 1	 1	 9.1876
  1	   1	   7	   1	   2	   0	 0	 0	 2.9209
  5	   1	   1	   2	   2	   6	 0	 2	 7.3591
  1	   2	   7	   1	   1	   7	 2	 2	 9.8587
  1	   2	   5	   2	   2	   0	 0	 1	 5.6246
  7	   2	   5	   2	   7	   0	 1	 0	 1.2809
  1	   2	   5	   1	   2	   6	 0	 2	 10.3131
  1	   1	   4	   1	   4	   0	 1	 1	 4.0311
  5	   1	   1	   2	   2	   6	 0	 2	 20.2508
  4	   2	   1	   2	   4	   0	 1	 0	 1.4997
  5	   1	   1	   2	   2	   6	 0	 2	 10.5627
  5	   1	   4	   2	   4	   6	 1	 1	 4.2186
  7	   1	   4	   2	   4	   7	 2	 1	 4.5467
  7	   2	   4	   2	   4	   0	 1	 1	 2.0314
  1	   1	   4	   2	   2	   4	 1	 1	 4.5780
  7	   2	   5	   2	   7	   0	 1	 0	 1.3122
  4	   2	   5	   1	   4	   6	 1	 1	 6.5622
  1	   1	   4	   2	   2	   4	 1	 2	 8.9217
  1	   1	   7	   1	   4	   0	 0	 0	 1.2810
  1	   2	   5	   1	   2	   6	 0	 2	 8.6867
  1	   2	   5	   2	   2	   0	 0	 0	 3.4372
  1	   2	   7	   1	   2	   7	 1	 2	 9.9062
  4	   1	   7	   1	   4	   0	 1	 0	 1.3594
  7	   1	   1	   2	   1	   4	 1	 2	 13.4691
  4	   2	   5	   2	   4	   0	 1	 0	 2.3584
  5	   2	   7	   1	   7	   0	 1	 1	 6.9060
  1	   1	   4	   1	   4	   0	 1	 0	 1.3278
  7	   2	   5	   1	   7	   0	 1	 1	 4.2185
  1	   1	   4	   2	   2	   0	 0	 0	 2.5466
  4	   2	   5	   1	   4	   0	 1	 0	 1.9528
  1	   2	   7	   2	   4	   0	 0	 0	 1.3276
  4	   1	   7	   2	   4	   7	 2	 1	 6.3275
  7	   1	   1	   2	   2	   7	 1	 2	 8.1718
  7	   1	   1	   1	   4	   0	 0	 0	 2.2340
  5	   2	   7	   1	   7	   0	 1	 0	 2.2497
  1	   1	   4	   1	   4	   0	 1	 0	 2.2342
  4	   2	   1	   2	   4	   0	 1	 0	 2.0153
