Ear: B
Audiogram left  : NA
Audiogram right : NA
Trial	C1	C2	Vowel1	Vowel2	F0_1	F0_2	Ans1V	Ans2V	Ans3V	Ans1C	Ans2C	Ans3C	Ans1	Ans2	Ans3	OneType	BothOK	RT	Ear	Audiogram_Left	Audiogram_Right
14	G	G	IH	IH	low_f0	high_f0	IH	NaN	NaN	1	0	0	gig	NaN	NaN	1	1	5.5021	B	NA	NA
15	D	JH	IH	AE	low_f0	high_f0	AE	EH	NaN	1	1	0	dadge	dedge	NaN	0	0	7.6507	B	NA	NA
16	L	D	IH	IH	low_f0	high_f0	IH	IH	NaN	1	0	0	lid	IH	NaN	1	1	4.0957	B	NA	NA
17	D	F	AE	AE	low_f0	high_f0	AE	NaN	NaN	1	0	0	daff	NaN	NaN	1	1	5.1721	B	NA	NA
18	G	T	AE	IH	low_f0	low_f0	EH	AE	NaN	1	1	0	get	gat	NaN	0	0	8.1361	B	NA	NA
19	L	D	AE	IH	low_f0	low_f0	EH	EH	NaN	1	0	0	led	EH	NaN	1	0	7.2269	B	NA	NA
20	G	T	IH	AE	low_f0	low_f0	AE	EH	AE	1	1	0	gat	get	AE	0	0	6.9198	B	NA	NA
21	L	JH	IH	AE	low_f0	low_f0	EH	AE	NaN	1	0	0	ledge	AE	NaN	0	0	5.1128	B	NA	NA
22	D	D	IH	IH	low_f0	high_f0	EH	IH	NaN	1	0	0	dead	IH	NaN	0	0	7.1429	B	NA	NA
23	G	G	IH	AE	high_f0	high_f0	IH	AE	NaN	1	1	0	gig	gag	NaN	0	1	7.1554	B	NA	NA
24	D	F	AE	IH	low_f0	high_f0	IH	IH	NaN	1	0	0	diff	IH	NaN	1	0	5.4963	B	NA	NA
25	D	SH	IH	AE	high_f0	high_f0	EH	AE	NaN	1	0	0	desh	AE	NaN	0	0	7.4069	B	NA	NA
26	D	D	AE	IH	high_f0	high_f0	EH	IH	NaN	1	0	0	dead	IH	NaN	0	0	5.3990	B	NA	NA
27	L	JH	EH	EH	low_f0	high_f0	EH	EH	NaN	1	0	0	ledge	EH	NaN	1	1	5.4549	B	NA	NA
28	L	JH	EH	EH	low_f0	low_f0	EH	NaN	NaN	1	0	0	ledge	NaN	NaN	1	1	4.0653	B	NA	NA
29	G	G	EH	EH	low_f0	high_f0	EH	NaN	NaN	1	0	0	geg	NaN	NaN	1	1	6.2234	B	NA	NA
30	G	TH	EH	EH	high_f0	high_f0	EH	NaN	NaN	1	0	0	geth	NaN	NaN	1	1	4.1482	B	NA	NA
31	L	D	AE	IH	low_f0	high_f0	IH	EH	EH	1	1	0	lid	led	EH	0	0	8.8188	B	NA	NA
32	G	TH	IH	AE	high_f0	high_f0	AE	NaN	NaN	1	0	0	gath	NaN	NaN	1	0	3.9269	B	NA	NA
33	D	F	AE	IH	high_f0	high_f0	IH	EH	EH	1	1	0	diff	deaf	EH	0	0	7.7498	B	NA	NA
34	L	D	AE	AE	low_f0	high_f0	AE	NaN	NaN	1	0	0	lad	NaN	NaN	1	1	6.1004	B	NA	NA
35	G	G	IH	AE	low_f0	low_f0	EH	IH	AE	1	1	0	geg	gig	AE	0	0	6.7243	B	NA	NA
36	D	D	EH	EH	low_f0	high_f0	EH	EH	NaN	1	0	0	dead	EH	NaN	1	1	5.7928	B	NA	NA
37	D	JH	IH	AE	high_f0	high_f0	AE	IH	AE	1	1	0	dadge	didge	AE	0	1	3.5763	B	NA	NA
38	G	G	AE	IH	high_f0	high_f0	IH	AE	NaN	1	1	0	gig	gag	NaN	0	1	9.0250	B	NA	NA
39	D	SH	AE	IH	low_f0	high_f0	IH	IH	AE	0	1	0	IH	dish	AE	0	1	7.9110	B	NA	NA
40	L	TH	EH	EH	low_f0	high_f0	EH	IH	EH	1	0	0	leth	IH	EH	0	0	7.5692	B	NA	NA
41	L	TH	AE	IH	low_f0	low_f0	IH	EH	NaN	1	0	0	lith	EH	NaN	0	0	6.3528	B	NA	NA
42	G	TH	AE	IH	high_f0	high_f0	IH	EH	NaN	1	0	0	gith	EH	NaN	0	0	6.4514	B	NA	NA
43	L	P	IH	AE	high_f0	high_f0	AE	IH	AE	1	1	0	lap	lip	AE	0	1	6.0149	B	NA	NA
44	D	SH	IH	IH	low_f0	high_f0	IH	NaN	NaN	1	0	0	dish	NaN	NaN	1	1	5.8610	B	NA	NA
45	L	TH	AE	AE	low_f0	high_f0	AE	NaN	NaN	1	0	0	lath	NaN	NaN	1	1	4.8701	B	NA	NA
46	G	TH	IH	AE	low_f0	low_f0	EH	NaN	NaN	1	0	0	geth	NaN	NaN	1	0	4.3085	B	NA	NA
47	L	TH	AE	IH	low_f0	high_f0	IH	NaN	NaN	1	0	0	lith	NaN	NaN	1	0	5.7277	B	NA	NA
48	D	F	EH	EH	low_f0	low_f0	EH	NaN	NaN	1	0	0	deaf	NaN	NaN	1	1	5.1190	B	NA	NA
49	D	F	AE	IH	low_f0	low_f0	IH	EH	NaN	1	0	0	diff	EH	NaN	0	0	4.3986	B	NA	NA
50	G	G	AE	IH	low_f0	high_f0	IH	AE	NaN	1	1	0	gig	gag	NaN	0	1	7.3057	B	NA	NA
51	L	D	IH	AE	high_f0	high_f0	AE	IH	NaN	1	1	0	lad	lid	NaN	0	1	7.4471	B	NA	NA
52	L	TH	IH	IH	low_f0	high_f0	IH	NaN	NaN	1	0	0	lith	NaN	NaN	1	1	4.9219	B	NA	NA
53	L	D	IH	AE	low_f0	low_f0	AE	AE	IH	1	0	1	lad	AE	lid	0	1	7.4218	B	NA	NA
54	G	G	AE	AE	low_f0	high_f0	AE	NaN	NaN	1	0	0	gag	NaN	NaN	1	1	6.6993	B	NA	NA
55	D	JH	EH	EH	low_f0	high_f0	EH	NaN	NaN	1	0	0	dedge	NaN	NaN	1	1	5.2161	B	NA	NA
56	L	TH	AE	IH	high_f0	high_f0	IH	EH	NaN	1	1	0	lith	leth	NaN	0	0	6.1987	B	NA	NA
57	L	JH	AE	IH	high_f0	high_f0	IH	AE	NaN	1	0	0	lidge	AE	NaN	0	1	6.5726	B	NA	NA
58	L	P	IH	AE	low_f0	high_f0	IH	EH	NaN	1	1	0	lip	lep	NaN	0	0	7.2348	B	NA	NA
59	D	JH	AE	AE	low_f0	high_f0	AE	NaN	NaN	1	0	0	dadge	NaN	NaN	1	1	7.9688	B	NA	NA
60	G	G	IH	AE	low_f0	high_f0	AE	IH	NaN	1	1	0	gag	gig	NaN	0	1	5.4185	B	NA	NA
61	G	T	EH	EH	low_f0	high_f0	EH	NaN	NaN	1	0	0	get	NaN	NaN	1	1	6.7629	B	NA	NA
62	G	T	IH	AE	high_f0	high_f0	AE	IH	NaN	1	0	0	gat	IH	NaN	0	1	6.4171	B	NA	NA
63	G	T	AE	AE	low_f0	high_f0	AE	NaN	NaN	1	0	0	gat	NaN	NaN	1	1	4.9489	B	NA	NA
64	D	D	AE	AE	low_f0	high_f0	AE	AE	NaN	1	0	0	dad	AE	NaN	1	1	6.3219	B	NA	NA
65	L	TH	AE	AE	low_f0	low_f0	EH	NaN	NaN	1	0	0	leth	NaN	NaN	1	0	4.7154	B	NA	NA
66	G	T	AE	IH	low_f0	high_f0	IH	EH	NaN	1	0	0	git	EH	NaN	0	0	5.6725	B	NA	NA
67	L	D	EH	EH	low_f0	high_f0	EH	IH	NaN	1	0	0	led	IH	NaN	0	0	6.6901	B	NA	NA
68	D	SH	IH	AE	low_f0	high_f0	IH	AE	NaN	1	0	0	dish	AE	NaN	0	1	8.0389	B	NA	NA
69	D	JH	IH	AE	low_f0	low_f0	EH	AE	NaN	1	0	0	dedge	AE	NaN	0	0	5.7808	B	NA	NA
70	D	D	IH	AE	high_f0	high_f0	EH	AE	NaN	1	0	0	dead	AE	NaN	0	0	6.6170	B	NA	NA
71	L	P	AE	IH	low_f0	low_f0	IH	EH	NaN	1	0	0	lip	EH	NaN	0	0	5.7845	B	NA	NA
72	D	JH	IH	IH	low_f0	low_f0	IH	NaN	NaN	1	0	0	didge	NaN	NaN	1	1	5.0195	B	NA	NA
73	L	JH	AE	IH	low_f0	high_f0	IH	AE	NaN	1	0	0	lidge	AE	NaN	0	1	6.1659	B	NA	NA
74	D	D	IH	AE	low_f0	high_f0	EH	NaN	NaN	1	0	0	dead	NaN	NaN	1	0	5.4151	B	NA	NA
75	L	P	EH	EH	low_f0	high_f0	EH	NaN	NaN	1	0	0	lep	NaN	NaN	1	1	5.7416	B	NA	NA
76	D	SH	AE	IH	high_f0	high_f0	IH	AE	NaN	1	0	0	dish	AE	NaN	0	1	7.9328	B	NA	NA
77	L	JH	IH	AE	low_f0	high_f0	EH	AE	IH	1	0	1	ledge	AE	lidge	0	0	7.7994	B	NA	NA
78	L	P	AE	AE	low_f0	low_f0	AE	NaN	NaN	1	0	0	lap	NaN	NaN	1	1	5.3216	B	NA	NA
79	G	T	AE	IH	high_f0	high_f0	IH	EH	NaN	1	1	0	git	get	NaN	0	0	5.9757	B	NA	NA
80	L	JH	IH	AE	high_f0	high_f0	IH	AE	NaN	1	0	0	lidge	AE	NaN	0	1	7.2283	B	NA	NA
81	L	JH	AE	AE	low_f0	high_f0	AE	NaN	NaN	1	0	0	ladge	NaN	NaN	1	1	5.4990	B	NA	NA
82	G	T	IH	IH	low_f0	low_f0	IH	NaN	NaN	1	0	0	git	NaN	NaN	1	1	3.9102	B	NA	NA
83	L	P	IH	AE	low_f0	low_f0	AE	IH	NaN	1	1	0	lap	lip	NaN	0	1	7.2573	B	NA	NA
84	G	TH	IH	IH	low_f0	high_f0	IH	NaN	NaN	1	0	0	gith	NaN	NaN	1	1	6.2293	B	NA	NA
85	D	F	IH	AE	low_f0	low_f0	IH	EH	NaN	1	0	0	diff	EH	NaN	0	0	7.8625	B	NA	NA
86	D	SH	IH	AE	low_f0	low_f0	IH	AE	NaN	1	0	0	dish	AE	NaN	0	1	6.9388	B	NA	NA
87	L	P	IH	IH	low_f0	low_f0	IH	NaN	NaN	1	0	0	lip	NaN	NaN	1	1	4.3755	B	NA	NA
88	L	JH	IH	IH	low_f0	high_f0	IH	NaN	NaN	1	0	0	lidge	NaN	NaN	1	1	5.1587	B	NA	NA
89	G	TH	AE	IH	low_f0	low_f0	IH	EH	NaN	1	0	0	gith	EH	NaN	0	0	5.8169	B	NA	NA
90	G	TH	AE	AE	low_f0	high_f0	AE	NaN	NaN	1	0	0	gath	NaN	NaN	1	1	6.8600	B	NA	NA
91	L	JH	AE	IH	low_f0	low_f0	IH	EH	NaN	1	0	0	lidge	EH	NaN	0	0	4.4382	B	NA	NA
92	D	F	IH	AE	high_f0	high_f0	IH	EH	NaN	1	0	0	diff	EH	NaN	0	0	5.1399	B	NA	NA
93	G	T	IH	IH	low_f0	high_f0	IH	NaN	NaN	1	0	0	git	NaN	NaN	1	1	4.5876	B	NA	NA
94	D	JH	AE	IH	low_f0	high_f0	IH	NaN	NaN	1	0	0	didge	NaN	NaN	1	0	4.1587	B	NA	NA
95	D	SH	AE	IH	low_f0	low_f0	IH	NaN	NaN	1	0	0	dish	NaN	NaN	1	0	4.9216	B	NA	NA
96	G	TH	EH	EH	low_f0	high_f0	EH	NaN	NaN	1	0	0	geth	NaN	NaN	1	1	6.8530	B	NA	NA
97	L	TH	IH	AE	high_f0	high_f0	IH	AE	NaN	1	0	0	lith	AE	NaN	0	1	5.2614	B	NA	NA
98	G	TH	AE	IH	low_f0	high_f0	IH	IH	NaN	1	0	0	gith	IH	NaN	1	0	6.7214	B	NA	NA
99	D	SH	AE	AE	low_f0	high_f0	AE	NaN	NaN	1	0	0	dash	NaN	NaN	1	1	8.8476	B	NA	NA
100	D	F	IH	IH	low_f0	high_f0	IH	NaN	NaN	1	0	0	diff	NaN	NaN	1	1	3.1208	B	NA	NA
101	D	F	EH	EH	low_f0	high_f0	EH	NaN	NaN	1	0	0	deaf	NaN	NaN	1	1	5.2175	B	NA	NA
102	L	P	IH	IH	low_f0	high_f0	IH	NaN	NaN	1	0	0	lip	NaN	NaN	1	1	5.0715	B	NA	NA
103	G	T	EH	EH	high_f0	high_f0	EH	NaN	NaN	1	0	0	get	NaN	NaN	1	1	3.8446	B	NA	NA
104	L	P	AE	IH	high_f0	high_f0	IH	EH	NaN	1	0	0	lip	EH	NaN	0	0	6.4128	B	NA	NA
105	D	SH	EH	EH	low_f0	high_f0	EH	NaN	NaN	1	0	0	desh	NaN	NaN	1	1	4.1718	B	NA	NA
106	L	TH	IH	AE	low_f0	low_f0	EH	IH	NaN	1	1	0	leth	lith	NaN	0	0	4.9711	B	NA	NA
107	G	G	AE	IH	low_f0	low_f0	IH	AE	NaN	1	1	0	gig	gag	NaN	0	1	9.3391	B	NA	NA
108	D	JH	AE	IH	low_f0	low_f0	EH	NaN	NaN	1	0	0	dedge	NaN	NaN	1	0	7.7314	B	NA	NA
109	G	TH	AE	AE	low_f0	low_f0	AE	NaN	NaN	1	0	0	gath	NaN	NaN	1	1	5.7174	B	NA	NA
110	L	TH	IH	AE	low_f0	high_f0	IH	EH	NaN	1	1	0	lith	leth	NaN	0	0	5.9158	B	NA	NA
